anon_app_id,n_countries_observed,ADII_mean,DGI_mean,PCLR_mean,AS_mean,categories,ad_supported,offersIAP,top_grossing,downloads_bucket
app_0468,26,287.65384615384613,1.0,0.46187188482860686,0.3561390707971279,Medical,False,False,No,100K-1M
app_0469,26,258.4230769230769,1.0,0.45944490628350415,0.3373895346419162,Medical,False,False,Yes,1M-10M
app_0470,26,507.5769230769231,1.0,0.3551522764364865,0.45945979475460963,Health & Fitness,True,True,No,100K-1M
app_0471,26,231.76923076923077,1.0,0.28601052928725906,0.297281145310132,Health & Fitness,False,True,No,1K-10K
app_0472,26,402.2692307692308,0.8166971916971917,0.4504829782275459,0.20383919808303,Health & Fitness,False,True,No,100K-1M
app_0473,26,905.7692307692307,1.0,0.6117856542283415,0.3628252528037954,Health & Fitness,False,True,No,100K-1M
app_0474,26,198.03846153846155,0.6073260073260073,0.37850080370568295,0.3815320999651831,Health & Fitness,False,False,No,100K-1M
app_0475,26,419.46153846153845,0.9503205128205128,0.5275699562784577,0.3453685692960652,Medical,True,True,No,100K-1M
app_0476,26,348.5,0.660485347985348,0.5587102407979448,0.3542948725470606,Health & Fitness,False,False,No,1K-10K
app_0477,26,659.3846153846154,0.7414529914529915,0.6562126784956935,0.22649425281789032,Health & Fitness,False,True,No,100K-1M
app_0478,26,252.69230769230768,0.9142857142857144,0.5964702265993119,0.3631129889429926,Medical,False,False,No,1K-10K
app_0479,26,284.2692307692308,0.9017857142857143,0.39043604513176294,0.4661281750408944,Health & Fitness,False,True,No,100K-1M
app_0480,26,380.6923076923077,1.0,0.6655725955235803,0.2002239363007279,Health & Fitness,False,False,No,100K-1M
app_0481,1,371.0,1.0,0.0714285714285714,,Medical,False,False,No,1M-10M
app_0482,26,576.5769230769231,0.9423076923076923,0.4356067489869082,0.23931624205127283,Health & Fitness,False,True,No,100K-1M
app_0483,26,268.0,0.8096153846153846,0.32642587027270203,0.4186164845525846,Lifestyle,False,False,No,10K-100K
app_0484,26,457.61538461538464,0.9314560439560439,0.5579257785265497,0.3930552716219031,Health & Fitness,False,True,No,10K-100K
app_0485,26,1654.3461538461538,0.834188781304166,0.38818409522909847,0.46982517226324017,Health & Fitness,False,False,No,10M+
app_0486,25,339.28,1.0,0.5901811548830319,0.2732179448763993,Health & Fitness,False,False,No,100K-1M
app_0487,26,1265.3461538461538,0.6801739926739927,0.5705874388696015,0.140117493292463,Health & Fitness,False,True,No,100K-1M
app_0488,26,446.11538461538464,0.9449786324786325,0.6426269259212997,0.2305632149779607,Parenting,True,True,No,100K-1M
app_0489,26,794.4615384615385,1.0,0.4222108587700112,0.22560052576615133,Health & Fitness,False,True,No,10M+
app_0490,26,362.53846153846155,1.0,0.2924578505320198,0.516191794871711,Medical,False,False,No,10K-100K
app_0491,26,470.38461538461536,0.7487484737484738,0.4158756641505304,0.3612472070595408,Health & Fitness,False,True,No,1M-10M
app_0492,26,1019.1538461538462,1.0,0.7491012730812663,0.2437243339624127,Health & Fitness,True,False,No,100K-1M
app_0493,26,671.1538461538462,0.7451437451437452,0.2801597083732824,0.48381187437911144,Health & Fitness,True,True,Yes,10M+
app_0494,26,209.42307692307693,0.808974358974359,0.4135813794767573,0.4190850287414892,Health & Fitness,False,False,No,10K-100K
app_0495,26,1204.6923076923076,0.8043803418803418,0.28856815537685226,0.4555420377443677,Health & Fitness,False,True,No,1M-10M
app_0496,26,182.19230769230768,1.0,0.3843277809394605,0.36608040734365,Health & Fitness,False,False,No,1K-10K
app_0497,26,609.8076923076923,0.9508547008547008,0.6805283653711638,0.2038957611057624,Health & Fitness,False,True,No,100K-1M
app_0498,26,396.2307692307692,1.0,0.4081627487061734,0.4232302646151439,Health & Fitness,False,False,No,100K-1M
app_0499,26,667.0384615384615,0.810977910977911,0.4739792705363271,0.2804032589437319,Parenting,False,True,No,100K-1M
app_0500,26,485.0769230769231,0.9045787545787546,0.2470577117585715,0.4415797139745058,Health & Fitness,False,True,No,1K-10K
app_0501,25,293.72,0.8287619047619047,0.43603581004862213,0.33960258818878425,Health & Fitness,False,True,No,1M-10M
app_0502,26,1840.1923076923076,0.8799238155007386,0.36056919334553056,0.3600166820182833,Health & Fitness,False,True,No,1M-10M
app_0503,26,237.80769230769232,0.9263736263736264,0.40483169243728045,0.3809611485200559,Health & Fitness,False,False,No,10K-100K
app_0504,25,259.72,1.0,0.3325602635619187,0.3839859344543381,Education,True,True,No,100K-1M
app_0505,26,299.65384615384613,0.81753663003663,0.3909617939833482,0.4701357830796953,Medical,False,False,No,1M-10M
app_0506,26,813.6153846153846,0.9306347938135269,0.2934351846116581,0.2867804791944199,Parenting,False,False,Yes,1M-10M
app_0507,26,454.5,0.649496336996337,0.5043646238944066,0.2535219722032079,Health & Fitness,False,True,No,10K-100K
app_0508,26,371.0769230769231,0.7211538461538461,0.2649303679247776,0.3860767119879683,Health & Fitness,True,True,No,100K-1M
app_0509,25,441.72,0.7783376623376624,0.24058956172548185,0.40037850204480935,Health & Fitness,False,True,No,1M-10M
app_0510,26,163.80769230769232,1.0,0.43247522976910563,0.3250775928725852,Education,False,True,No,1M-10M
app_0511,26,408.53846153846155,0.8089896214896215,0.3425419740298738,0.278378588307651,Health & Fitness,False,False,No,1K-10K
app_0512,26,1785.1153846153845,1.0,0.4351724810466778,0.3309584273523615,Health & Fitness,False,True,No,100K-1M
app_0513,26,2397.076923076923,1.0,0.5654860478589983,0.1884450117013446,Health & Fitness,True,True,No,10M+
app_0514,26,623.0384615384615,0.7282967032967034,0.4041805129279207,0.5099456897922348,Health & Fitness,False,True,Yes,10M+
app_0515,26,277.84615384615387,0.7286630036630037,0.36710430121699145,0.3815614200478603,Health & Fitness,False,False,No,100K-1M
app_0516,26,200.96153846153845,0.8012973137973138,0.38811579819963976,0.3362618616301844,Health & Fitness,False,False,Yes,1M-10M
app_0517,26,237.92307692307693,0.9241758241758242,0.3504171644615417,0.2933237986990816,Health & Fitness,False,True,No,100K-1M
app_0518,26,943.0769230769231,1.0,0.6155471443246967,0.3117544772382991,Health & Fitness,True,True,Yes,1M-10M
app_0519,26,571.9615384615385,0.8120714064718589,0.3344344904827724,0.42515334457752335,Health & Fitness,True,True,Yes,10M+
app_0520,26,484.8076923076923,0.8735500610500609,0.4336079206239427,0.3870581338222979,Health & Fitness,False,True,Yes,1M-10M
app_0521,20,402.8,0.7604960317460318,0.27865692681773857,0.4513622928483018,Health & Fitness,True,True,No,100K-1M
app_0522,26,520.6538461538462,0.7165750915750915,0.3276885561336656,0.42018188407560075,Health & Fitness,True,False,Yes,10M+
app_0523,26,826.3461538461538,0.719047619047619,0.39031293050427157,0.352619102510126,Health & Fitness,True,True,Yes,10M+
app_0524,26,288.6923076923077,1.0,0.3820862798504836,0.4445873512279958,Medical,True,True,No,100K-1M
app_0525,26,492.15384615384613,1.0,0.2905809262455982,0.36355066976758327,Health & Fitness,True,False,No,100K-1M
app_0526,26,430.9230769230769,0.8338827838827838,0.6358278304816073,0.2542500758543579,Parenting,True,True,Yes,1M-10M
app_0527,26,911.5384615384615,0.9703678266178266,0.29391143760504435,0.4201748381553067,Health & Fitness,False,True,No,100K-1M
app_0528,26,363.11538461538464,1.0,0.47951676658664394,0.3596711206989579,Health & Fitness,False,True,No,10K-100K
app_0529,26,206.30769230769232,1.0,0.40896288221763144,0.3869571708360086,Health & Fitness,False,False,No,10K-100K
app_0530,26,1039.5,0.9581043956043955,0.4388700855032874,0.4127549489664155,Health & Fitness,False,False,No,10K-100K
app_0531,26,788.6923076923077,0.9135225885225885,0.31493440267656525,0.2364353687193666,Health & Fitness,False,True,No,10K-100K
app_0532,26,348.7692307692308,0.6996947496947498,0.5234473243619772,0.2678915782406879,Medical,False,False,Yes,1M-10M
app_0533,26,208.19230769230768,0.9131868131868133,0.3070591458585802,0.2768928932208294,Health & Fitness,False,True,No,100K-1M
app_0534,26,1141.3846153846155,1.0,0.7271031830162286,0.2048377484438115,Health & Fitness,True,True,No,100K-1M
app_0535,26,338.7692307692308,0.7886446886446887,0.33724163354231806,0.4629424950311175,Health & Fitness,False,False,No,10K-100K
app_0536,26,1632.1538461538462,0.954927099044746,0.8319831639165302,0.260378813128215,Health & Fitness,False,True,No,1M-10M
app_0537,26,380.1923076923077,1.0,0.463275493470498,0.4584036349701827,Health & Fitness,False,True,No,1K-10K
app_0538,26,346.84615384615387,0.9450549450549451,0.5100753057522177,0.4899978990861393,Health & Fitness,True,False,No,10K-100K
app_0539,13,1193.2307692307693,0.9443690296631473,0.4085974301277867,0.4687575843477022,Health & Fitness,False,True,No,1M-10M
app_0540,26,538.6538461538462,0.8875457875457875,0.2943077867430968,0.4783615380699486,Medical,False,True,No,10K-100K
app_0541,25,226.12,1.0,0.3193295000447737,0.3177633877793044,Health & Fitness,True,True,No,1M-10M
app_0542,26,500.3076923076923,0.9336080586080586,0.4773306196713065,0.4191948783777088,Health & Fitness,False,False,No,10K-100K
app_0543,25,491.52,0.8076190476190476,0.6024018237819199,0.236355339300281,Health & Fitness,False,True,No,100K-1M
app_0544,26,368.7692307692308,0.7909340659340659,0.5274083497571926,0.2518536553700001,Medical,True,True,No,10K-100K
app_0545,26,293.84615384615387,0.7414835164835165,0.2992425474272468,0.3718114265609132,Health & Fitness,False,False,No,100K-1M
app_0546,26,1055.076923076923,0.9191849816849816,0.6554761579679023,0.2480033184590698,Food & Drink,True,True,No,100K-1M
app_0547,26,978.4615384615385,0.9184981684981685,0.6533835671145337,0.22065330170937653,Food & Drink,True,True,Yes,1M-10M
app_0548,26,677.3846153846154,0.9683150183150183,0.5887987742050197,0.1317570395731246,Health & Fitness,False,True,No,1M-10M
app_0549,26,246.1153846153846,0.9406593406593408,0.3679650633702165,0.35240309822313776,Medical,False,True,No,100K-1M
app_0550,26,285.03846153846155,1.0,0.34249459378822134,0.2900181169958433,Health & Fitness,True,True,No,100K-1M
app_0551,26,743.0384615384615,1.0,0.5347597075273666,0.2711067926442592,Medical,True,True,No,100K-1M
app_0552,25,230.64,0.9417142857142857,0.35623470383008715,0.3598996467850565,Health & Fitness,True,True,No,1M-10M
app_0553,26,750.4230769230769,0.6297619047619047,0.3723018668161784,0.6454600333926952,Medical,False,True,No,100K-1M
app_0554,26,278.34615384615387,1.0,0.28666417082181794,0.3136116827305736,Health & Fitness,False,True,Yes,1M-10M
app_0555,26,456.3076923076923,0.7149267399267399,0.47847488000988075,0.4779730687498041,Health & Fitness,True,False,No,100K-1M
app_0556,26,307.15384615384613,0.9307692307692308,0.49534738325534966,0.43894420998012645,Health & Fitness,True,False,No,100K-1M
app_0557,26,354.5,1.0,0.4245402940010929,0.2810499613618045,Lifestyle,True,True,Yes,1M-10M
app_0558,26,273.84615384615387,0.5882783882783882,0.3696088757300904,0.4368622491566271,Medical,False,False,No,1K-10K
app_0559,26,402.46153846153845,0.8212912087912088,0.30347614784805954,0.2484272041545432,Health & Fitness,False,True,No,1M-10M
app_0560,26,414.46153846153845,0.8219780219780219,0.28052762676960946,0.4052425103323211,Health & Fitness,True,True,No,100K-1M
app_0561,26,391.5,0.9207881861728016,0.5281173315466277,0.2602127979062128,Health & Fitness,False,False,No,1K-10K
app_0562,25,531.68,0.7485396825396826,0.30649266221717825,0.5350686217624185,Medical,False,False,No,1M-10M
app_0563,26,560.1923076923077,0.7994505494505494,0.2325586864510813,0.3631929772817246,Health & Fitness,False,True,No,100K-1M
app_0564,26,839.0384615384615,0.8221916971916972,0.7218059278782524,0.1712307800632984,Medical,False,True,No,10K-100K
app_0565,26,2994.4615384615386,0.867636743598282,0.6850470519906181,0.1545986467620669,Health & Fitness,False,False,Yes,1M-10M
app_0566,26,1027.1923076923076,0.9481426692965156,0.42619762086758467,0.3637570677246606,Health & Fitness,False,True,No,10M+
app_0567,26,362.9230769230769,0.7833791208791209,0.4521852537986983,0.5031704113695523,Health & Fitness,False,False,No,100K-1M
app_0568,26,665.8076923076923,0.6918803418803419,0.5285307685072903,0.4076108305772511,Health & Fitness,False,False,No,10K-100K
app_0569,26,1295.8461538461538,0.8693077175662315,0.35972371765850963,0.3227937547851229,Health & Fitness,False,True,Yes,1M-10M
app_0570,26,457.5,0.9019452769452769,0.5224743834876419,0.3125739879377529,Medical,False,False,Yes,1M-10M
app_0571,26,543.4230769230769,0.8999542124542124,0.5624305449973709,0.21361975892063897,Lifestyle,False,True,No,100K-1M
app_0572,26,554.1538461538462,0.9365689865689866,0.2254729062600132,0.3959884209650323,Medical,False,True,No,100K-1M
app_0573,26,717.5,1.0,0.5027653577107853,0.4065927338841944,Medical,True,True,No,100K-1M
app_0574,26,191.15384615384616,1.0,0.47075424401309046,0.3848520363030333,Lifestyle,False,True,No,10K-100K
app_0575,26,359.8076923076923,1.0,0.6823226038544229,0.1990677654018904,Health & Fitness,False,False,No,100K-1M
app_0576,26,555.7307692307693,1.0,0.21317974014264218,0.3615416108049233,Health & Fitness,True,True,No,100K-1M
app_0577,26,1069.3846153846155,1.0,0.4954320572310354,0.2223907672384963,Health & Fitness,False,True,No,100K-1M
app_0578,26,253.57692307692307,0.7924908424908425,0.2936316537053684,0.2912144532607809,Health & Fitness,False,True,No,100K-1M
app_0579,26,493.2692307692308,0.8406746031746031,0.508556701240095,0.2808220345789639,Health & Fitness,False,True,No,100K-1M
app_0580,26,494.5769230769231,0.9414072039072039,0.5447725591708263,0.24794502387212652,Health & Fitness,False,True,No,100K-1M
app_0581,26,955.3846153846154,0.8063186813186813,0.2972554759131003,0.4113853828480313,Health & Fitness,False,True,No,1M-10M
app_0582,26,697.6923076923077,0.9157661782661782,0.35798988681327193,0.5110384700301374,Medical,True,True,Yes,10M+
app_0583,26,261.8076923076923,0.9331501831501832,0.31579812881437497,0.3811146376079995,Medical,False,True,No,100K-1M
app_0584,26,303.3076923076923,0.9076923076923078,0.30918232286220726,0.363947825876369,Medical,True,True,Yes,1M-10M
app_0585,26,690.5384615384615,0.8904761904761904,0.3866343573866581,0.4105449110592574,Health & Fitness,False,False,No,100K-1M
app_0586,26,366.8076923076923,0.8071428571428572,0.34352753922863893,0.4247493406537418,Medical,False,False,No,1M-10M
app_0587,26,313.0,0.7370879120879121,0.30030105836299104,0.4272201917471793,Health & Fitness,False,True,No,10K-100K
app_0588,26,795.9230769230769,0.7241841491841492,0.32329828267754007,0.3564466870232063,Lifestyle,False,False,No,100K-1M
app_0589,26,227.73076923076923,1.0,0.41900274417055317,0.3988167981711473,Health & Fitness,False,True,No,1K-10K
app_0590,26,471.46153846153845,0.7968711843711844,0.38813841146473954,0.5574160860721622,Medical,False,False,No,100K-1M
app_0591,26,991.5769230769231,0.9687311463046757,0.25714020158219697,0.121158442252124,Health & Fitness,False,True,No,100K-1M
app_0592,26,176.26923076923077,0.7346403596403597,0.4324635717513843,0.3941912762267628,Medical,False,False,No,1K-10K
app_0593,26,174.5,0.9340659340659341,0.4134958976868987,0.3734241185242707,Medical,False,False,No,10K-100K
app_0594,26,527.0769230769231,0.7577838827838828,0.19131344427395588,0.2998110571693268,Lifestyle,False,False,No,10K-100K
app_0595,26,232.80769230769232,1.0,0.4049343908933569,0.37085633311628985,Health & Fitness,False,True,No,10K-100K
app_0596,14,883.2857142857143,0.7034374355802927,0.24735009233853658,0.4455279550925505,Health & Fitness,False,False,Yes,1M-10M
app_0597,26,891.2307692307693,0.7190170940170939,0.5602493316857637,0.2751352298005023,Health & Fitness,True,True,No,1M-10M
app_0598,26,781.4615384615385,1.0,0.6335572390211267,0.24631086285181641,Health & Fitness,False,True,No,100K-1M
app_0599,26,536.1923076923077,0.7844322344322344,0.37419303064979315,0.539078198595198,Health & Fitness,False,False,No,1K-10K
app_0600,26,1017.7692307692307,0.8196886446886448,0.37340440987644413,0.626257776720482,Health & Fitness,False,False,No,<1K
app_0601,25,1031.52,0.9307142857142857,0.6318516890904833,0.18164054490165646,Health & Fitness,False,True,Yes,1M-10M
app_0602,26,732.1923076923077,1.0,0.45279243972257405,0.4065152367089093,Health & Fitness,True,True,No,100K-1M
app_0603,26,316.88461538461536,1.0,0.5074720719558601,0.2637466646183898,Health & Fitness,False,False,No,100K-1M
app_0604,26,346.34615384615387,0.9245421245421246,0.46048637934898073,0.4302018308042852,Health & Fitness,True,False,No,1M-10M
app_0605,26,243.30769230769232,1.0,0.3090764021313544,0.3025503177906793,Health & Fitness,True,True,No,100K-1M
app_0606,26,244.92307692307693,1.0,0.31861207809413994,0.3027389229376941,Lifestyle,True,True,No,100K-1M
app_0607,25,176.72,0.7212380952380952,0.46113185526147255,0.38616245187887055,Health & Fitness,False,True,No,1K-10K
app_0608,26,230.30769230769232,1.0,0.48292065101513804,0.347092168426499,Health & Fitness,True,True,No,10K-100K
app_0609,26,312.65384615384613,1.0,0.441012494878724,0.3485029408883203,Health & Fitness,False,True,No,100K-1M
app_0610,26,532.7692307692307,0.9477258852258852,0.47761473431534285,0.1587475099576006,Health & Fitness,False,True,No,1M-10M
app_0611,26,185.92307692307693,1.0,0.40559465536639927,0.3412041491784346,Medical,True,True,No,100K-1M
app_0612,26,452.15384615384613,0.921978021978022,0.4452508490334127,0.3355065228111991,Medical,True,True,No,10M+
app_0613,26,536.2692307692307,1.0,0.2413237134454832,0.4805616505476404,Medical,False,False,No,10K-100K
app_0614,26,507.61538461538464,0.9581043956043955,0.41200145743307015,0.3897446809371061,Health & Fitness,False,True,No,100K-1M
app_0615,26,238.26923076923077,0.9582417582417583,0.3849169175237711,0.3498260222624113,Health & Fitness,True,True,No,100K-1M
app_0616,24,460.9166666666667,0.7490079365079364,0.39854544641635253,0.4595961706676497,Medical,False,False,No,10M+
app_0617,26,1182.0384615384614,1.0,0.5260304052169149,0.4056408085475377,Health & Fitness,True,True,No,1M-10M
app_0618,26,525.1538461538462,0.903021978021978,0.4939325029341743,0.3922749386175956,Health & Fitness,False,False,No,10K-100K
app_0619,26,342.38461538461536,0.8948717948717948,0.3383519923377284,0.42551501882981946,Health & Fitness,False,False,No,100K-1M
app_0620,26,731.1153846153846,0.7901896180742335,0.4266557242249608,0.4422741669852362,Health & Fitness,False,True,No,100K-1M
app_0621,26,207.73076923076923,1.0,0.3604996787464611,0.3215295704538898,Health & Fitness,False,True,No,100K-1M
app_0622,26,306.8076923076923,0.799084249084249,0.577680518677444,0.2401607621483609,Health & Fitness,False,True,Yes,1M-10M
app_0623,26,1746.6538461538462,0.6793345543345543,0.4071230577200007,0.2266051380767958,Parenting,False,False,Yes,10M+
app_0624,26,447.6923076923077,0.913919413919414,0.4958682677096078,0.2185027225167223,Parenting,True,True,Yes,1M-10M
app_0625,26,442.03846153846155,1.0,0.33772945254226233,0.44199617048044726,Health & Fitness,False,False,No,1M-10M
app_0626,26,665.6538461538462,0.9694888444888445,0.5078414568152377,0.2314398439386586,Health & Fitness,False,True,No,10K-100K
app_0627,26,466.96153846153845,1.0,0.42305836406663766,0.3119438394605557,Health & Fitness,False,True,No,10K-100K
app_0628,26,1109.5,1.0,0.20884508364542348,0.3529836660739395,Medical,False,False,No,1K-10K
app_0629,26,222.42307692307693,0.7395604395604395,0.39118571886528086,0.4287306652301031,Health & Fitness,True,True,Yes,1M-10M
app_0630,25,1376.44,0.7186349206349206,0.38606802608396246,0.3834805659996992,Health & Fitness,False,True,No,100K-1M
app_0631,24,476.8333333333333,0.7046626984126984,0.4235314132108015,0.4813272029832452,Medical,True,False,No,1M-10M
app_0632,26,423.38461538461536,0.7881868131868133,0.37504329021692345,0.4253929357419717,Medical,False,False,No,100K-1M
app_0633,26,289.15384615384613,0.9362637362637363,0.33066410659061296,0.304752042453019,Medical,False,True,No,10K-100K
app_0634,26,353.46153846153845,1.0,0.38066075901520846,0.4554933961520181,Medical,False,True,No,100K-1M
app_0635,26,373.5769230769231,0.9274725274725275,0.3526847806753851,0.42289727069870764,Medical,False,True,No,100K-1M
app_0636,26,220.30769230769232,1.0,0.3946298801616698,0.3512479200593099,Medical,False,False,No,100K-1M
app_0637,26,240.3846153846154,0.9307692307692308,0.3663947653744645,0.3233942114796315,Medical,False,True,No,10K-100K
app_0638,26,307.03846153846155,0.9122710622710622,0.39081051467629757,0.4079808923030095,Medical,False,True,No,10K-100K
app_0639,25,219.04,0.9487619047619047,0.40187761802051475,0.3288527741263458,Medical,False,True,No,10K-100K
app_0640,26,303.03846153846155,0.9395604395604397,0.3732773599389108,0.3826901005630154,Medical,False,True,No,10K-100K
app_0641,26,215.15384615384616,1.0,0.44194005487953275,0.3415286017316835,Medical,False,True,No,10K-100K
app_0642,26,235.3846153846154,0.9340659340659341,0.4167214907469993,0.371355244376663,Medical,False,True,No,1K-10K
app_0643,26,211.84615384615384,0.9450549450549451,0.443969536107069,0.3605047774203307,Medical,False,True,No,1K-10K
app_0644,25,207.44,1.0,0.43279038444854834,0.3532856777213626,Medical,False,True,No,10K-100K
app_0645,26,300.7307692307692,0.90989010989011,0.38214583782192635,0.3275079253327466,Medical,False,True,No,100K-1M
app_0646,26,243.46153846153845,0.9494505494505495,0.2935891001227459,0.3190010690070458,Medical,False,False,No,10K-100K
app_0647,26,214.15384615384616,0.9296703296703297,0.4125332784323005,0.2912488565867997,Medical,False,True,No,10K-100K
app_0648,26,252.34615384615384,0.9296703296703297,0.482890457797636,0.3900246722595996,Medical,False,True,No,10K-100K
app_0649,26,252.3846153846154,0.9208791208791209,0.42679737307255766,0.364621281006316,Medical,False,True,No,10K-100K
app_0650,26,236.3846153846154,1.0,0.39459244687880835,0.3481677007511035,Medical,False,True,No,1K-10K
app_0651,26,582.2307692307693,0.9597027972027973,0.5997039640915923,0.44161425243533003,Medical,False,False,No,1K-10K
app_0652,25,336.76,0.9054285714285715,0.316236235983591,0.340095303963138,Education,False,False,No,10K-100K
app_0653,26,493.53846153846155,0.7945970695970697,0.39539467654417143,0.39351439675413996,Medical,False,False,No,100K-1M
app_0654,26,463.4230769230769,0.9346153846153846,0.24672519620562142,0.2995670967678448,Medical,False,True,No,100K-1M
app_0655,25,266.68,1.0,0.3944883857588502,0.4539901200700823,Health & Fitness,False,False,Yes,10M+
app_0656,26,283.11538461538464,0.9358974358974359,0.5167824129685311,0.3594387142934696,Lifestyle,True,True,Yes,10M+
app_0657,26,1094.2307692307693,1.0,0.591786388866682,0.3210649826741532,Medical,True,True,No,100K-1M
app_0658,26,1539.1923076923076,0.9263736263736264,0.34688257662341737,0.4270165222222635,Medical,False,True,No,100K-1M
app_0659,26,2203.346153846154,1.0,0.2938539846176736,0.6622497992558949,Education,False,False,No,100K-1M
app_0660,26,383.1923076923077,0.9575702075702075,0.5262739976529607,0.3673436006594673,Health & Fitness,False,True,No,10K-100K
app_0661,26,601.0,1.0,0.4759031206032281,0.3533324102137049,Health & Fitness,False,True,No,100K-1M
app_0662,26,416.84615384615387,0.9583333333333334,0.2452686791413362,0.4416616374685643,Lifestyle,False,True,No,1M-10M
app_0663,26,779.3846153846154,0.8406593406593407,0.5147213148443682,0.3219040667583464,Health & Fitness,False,True,Yes,1M-10M
app_0664,26,885.0769230769231,1.0,0.5501449366039656,0.34472747434346107,Health & Fitness,False,True,No,1M-10M
app_0665,26,694.3461538461538,0.7894688644688644,0.507246790868521,0.2898112420388557,Health & Fitness,False,True,Yes,1M-10M
app_0666,26,324.03846153846155,1.0,0.34463472177740606,0.4672379113730746,Medical,False,False,No,10K-100K
app_0667,26,239.53846153846155,0.7914835164835166,0.391488256055788,0.3818072310272434,Health & Fitness,False,True,No,100K-1M
app_0668,26,360.7307692307692,0.9587912087912087,0.24383663402978353,0.3615803682017763,Health & Fitness,False,False,No,10K-100K
app_0669,3,537.6666666666666,0.883838383838384,0.42368207623682075,0.2981489626059878,Medical,False,False,No,100K-1M
app_0670,26,796.3846153846154,0.9667159763313611,0.6226599561351593,0.1796349300944395,Health & Fitness,False,True,Yes,1M-10M
app_0671,26,537.5769230769231,0.7875457875457876,0.4738096165094727,0.2177150738589983,Parenting,True,True,No,1M-10M
app_0672,26,898.7307692307693,0.846493783993784,0.5258488967273416,0.1873132296436259,Parenting,True,True,Yes,10M+
app_0673,25,5415.64,1.0,0.17853273640212508,0.5515414808271476,Health & Fitness,False,False,No,10M+
app_0674,26,333.7307692307692,0.938003663003663,0.26245226087610063,0.3503863919763023,Health & Fitness,False,False,No,100K-1M
app_0675,26,967.7307692307693,0.9974358974358974,0.3453513798320975,0.4708340634934972,Health & Fitness,False,True,Yes,10M+
app_0676,26,1484.3846153846155,0.9277402085094393,0.5933652970234781,0.2169980381869048,Health & Fitness,False,True,No,10K-100K
app_0677,26,589.3076923076923,0.9847140039447732,0.4677327466702606,0.2390626630782967,Lifestyle,False,False,No,10K-100K
app_0678,26,763.3076923076923,0.8762939400442378,0.3798089778440723,0.3077769361164273,Health & Fitness,False,True,No,10K-100K
app_0679,26,366.15384615384613,0.9581043956043955,0.6689433992025491,0.3058773055817531,Health & Fitness,False,True,No,100K-1M
app_0680,26,1331.1538461538462,0.8075674325674326,0.5323429632266266,0.5179491280586759,Health & Fitness,False,True,No,100K-1M
app_0681,26,520.9230769230769,0.9538461538461539,0.32693722697289174,0.2918553987402141,Health & Fitness,False,True,No,10K-100K
app_0682,6,1201.3333333333333,0.8614688552188552,0.48230714384844625,0.21786748376507722,Lifestyle,False,False,Yes,1M-10M
app_0683,26,180.84615384615384,0.9472527472527473,0.5557967541441685,0.3678062892976302,Health & Fitness,True,False,No,100K-1M
app_0684,26,508.38461538461536,0.8514013764013764,0.46920167472794366,0.3732420870722258,Health & Fitness,False,True,No,10M+
app_0685,26,379.5769230769231,0.9082417582417582,0.3540921285225629,0.468203203606358,Health & Fitness,False,False,No,10K-100K
app_0686,26,680.5769230769231,1.0,0.3146484892717719,0.49488429712016785,Medical,False,True,No,100K-1M
app_0687,26,2030.1538461538462,0.9300102141448294,0.45772288462377286,0.3470187900243464,Health & Fitness,False,True,No,10M+
app_0688,24,396.7916666666667,0.9309523809523809,0.48902030646782557,0.3223293584304894,Medical,True,True,No,100K-1M
app_0689,4,671.5,0.7638888888888888,0.4821694744899055,0.1417331155072637,Health & Fitness,False,True,No,100K-1M
app_0690,26,369.9230769230769,1.0,0.4985545046445178,0.2902726505332083,Health & Fitness,True,True,No,10M+
app_0691,26,573.8076923076923,0.9408424908424908,0.43542035754955444,0.4100455732895983,Health & Fitness,False,True,Yes,1M-10M
app_0692,26,196.07692307692307,0.7934065934065935,0.4250967383454864,0.3245500226147763,Health & Fitness,False,True,No,1K-10K
app_0693,26,1363.6153846153845,0.965722738799662,0.3848022544335039,0.2656395994502982,Education,False,True,Yes,10M+
app_0694,25,265.52,1.0,0.38080570571287853,0.3232386471271348,Lifestyle,True,True,No,10K-100K
app_0695,26,723.4615384615385,0.7513736263736264,0.28800388872802923,0.3797241023555467,Health & Fitness,True,True,Yes,10M+
app_0696,26,464.38461538461536,0.8191391941391941,0.33810514008134607,0.2534948040284477,Health & Fitness,False,True,No,10K-100K
app_0697,25,646.44,0.9875555555555556,0.322125617432838,0.4799918037822382,Parenting,True,False,Yes,1M-10M
app_0698,26,617.1153846153846,0.8251221001221001,0.40091342774045735,0.4454147867090751,Health & Fitness,False,True,No,1K-10K
app_0699,26,476.9230769230769,0.7834140218755603,0.30389753131526,0.3977575710465567,Parenting,True,False,Yes,1M-10M
app_0700,26,762.4230769230769,0.9503787878787879,0.60713787468079,0.38487560717464003,Health & Fitness,False,True,No,10M+
app_0701,26,799.5769230769231,0.9556290931290932,0.5593593925412268,0.37903441491392986,Health & Fitness,True,True,No,10M+
app_0702,26,191.84615384615384,1.0,0.3719231679558573,0.3403547918787414,Health & Fitness,False,True,No,10K-100K
app_0703,26,231.46153846153845,1.0,0.37604843214239286,0.3582168634423975,Health & Fitness,False,True,No,10K-100K
app_0704,26,297.2307692307692,0.765934065934066,0.3722304254380653,0.3992250193530008,Health & Fitness,False,True,No,100K-1M
